vwCd,orgId,tblId,tblNm,listId
MT_ZTITLE,106,DT_11507N_240,전부문_보일러 부문별 에너지원별 에너지사용량,115_11507_J1
MT_ZTITLE,106,DT_11507N_241,전부문_요 부문별 에너지원별 에너지사용량,115_11507_J1
MT_ZTITLE,106,DT_11507N_242,전부문_로 부문별 에너지원별 에너지사용량,115_11507_J1
MT_ZTITLE,106,DT_11507N_245,전부문_보일러 지역별 에너지원별 에너지사용량,115_11507_J1
MT_ZTITLE,106,DT_11507N_246,전부문_요 지역별 에너지원별 에너지사용량,115_11507_J1
MT_ZTITLE,106,DT_11507N_247,전부문_로 지역별 에너지원별 에너지사용량,115_11507_J1
MT_ZTITLE,106,DT_11507N_250_14,전부문_지역별 발전설비 현황,115_11507_J1
MT_ZTITLE,106,DT_11507N_251_14,전부문_부문별 발전설비 현황,115_11507_J1
MT_ZTITLE,106,DT_11507N_252,전부문_지역별 수배전용변압기 현황,115_11507_J1
MT_ZTITLE,106,DT_11507N_253,전부문_부문별 수배전용변압기 현황,115_11507_J1
MT_ZTITLE,106,DT_11507N_039,업종별 에너지별 소비실적,115_11507_S1
MT_ZTITLE,106,DT_11507N_040,산업부문_업종별 석탄소비량,115_11507_S1
MT_ZTITLE,106,DT_11507N_042,산업부문_업종별 석유제품소비량,115_11507_S1
MT_ZTITLE,106,DT_11507N_044,산업부문_지역별 에너지원별 소비실적,115_11507_S1
MT_ZTITLE,106,DT_11507N_046,산업부문_지역별 석탄소비량,115_11507_S1
MT_ZTITLE,106,DT_11507N_048,산업부문_지역별 석유제품소비량,115_11507_S1
MT_ZTITLE,106,DT_11507N_050,산업부문_지역별 업종별 소비실적,115_11507_S1
MT_ZTITLE,106,DT_11507N_052,에너지사용량 규모별 업종별 현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_054,업종별 에너지절약실적,115_11507_S1
MT_ZTITLE,106,DT_11507N_056,산업부문_요인별 업종별 절약실적,115_11507_S1
MT_ZTITLE,106,DT_11507N_058,산업부문_지역별 업종별 절약실적,115_11507_S1
MT_ZTITLE,106,DT_11507N_060,지역별 설비별 절약실적,115_11507_S1
MT_ZTITLE,106,DT_11507N_062,산업부문_지역별 요인별 절약실적,115_11507_S1
MT_ZTITLE,106,DT_11507N_064,업종별 에너지원별 CO₂감축효과,115_11507_S1
MT_ZTITLE,106,DT_11507N_066,업종별 에너지절약,115_11507_S1
MT_ZTITLE,106,DT_11507N_069,산업부문 설비별 에너지절약,115_11507_S1
MT_ZTITLE,106,DT_11507N_070,요인별 에너지절약,115_11507_S1
MT_ZTITLE,106,DT_11507N_072,지역별 에너지절약,115_11507_S1
MT_ZTITLE,106,DT_11507N_074,산업부문_보일러 용량별 업종별 에너지사용현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_076,산업부문_보일러 용량별 지역별 에너지사용현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_079,요 종류별 에너지사용현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_080,로 종류별 에너지사용현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_082,산업부문_보일러 업종별 에너지원별 에너지사용량,115_11507_S1
MT_ZTITLE,106,DT_11507N_083,요 업종별 에너지원별 에너지사용량,115_11507_S1
MT_ZTITLE,106,DT_11507N_084,산업부문_로 업종별 에너지원별 에너지사용량,115_11507_S1
MT_ZTITLE,106,DT_11507N_085,산업부문_보일러 지역별 에너지원별 에너지사용량,115_11507_S1
MT_ZTITLE,106,DT_11507N_086,산업부문_요 지역별 에너지원별 에너지사용량,115_11507_S1
MT_ZTITLE,106,DT_11507N_087,산업부문_로 지역별 에너지원별 에너지사용량,115_11507_S1
MT_ZTITLE,106,DT_11507N_088_14,산업부문_지역별 발전설비 현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_089_14,산업부문_업종별 발전설비 현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_090,산업부문_지역별 수배전용변압기 현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_091,산업부문_업종별 수배전용변압기 현황,115_11507_S1
MT_ZTITLE,106,DT_11507N_036,지역별 용도별 업체수 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_095,건물부문_업종별 에너지원별 소비실적,115_11507_K1
MT_ZTITLE,106,DT_11507N_096,건물부문_업종별 석유제품소비량,115_11507_K1
MT_ZTITLE,106,DT_11507N_097,건물부문_지역별 에너지원별 소비실적,115_11507_K1
MT_ZTITLE,106,DT_11507N_098,건물부문_지역별 석유제품소비량,115_11507_K1
MT_ZTITLE,106,DT_11507N_100,건물부문_지역별 업종별 소비량,115_11507_K1
MT_ZTITLE,106,DT_11507N_102,에너지사용량 규모별 업종별 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_104,업종별 에너지절약실적 및 계획,115_11507_K1
MT_ZTITLE,106,DT_11507N_106,건물부문_요인별 업종별 절약실적 및 계획,115_11507_K1
MT_ZTITLE,106,DT_11507N_108,건물부문_지역별 업종별 절약실적,115_11507_K1
MT_ZTITLE,106,DT_11507N_110,업종별 에너지절약 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_112,지역별 에너지절약 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_114,건물부문_보일러 용량별 업종별 에너지사용현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_116,건물부문_보일러 용량별 지역별 에너지사용현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_118,건물부문_보일러 업종별 에너지원별 에너지사용량,115_11507_K1
MT_ZTITLE,106,DT_11507N_119,건물부문_보일러 지역별 에너지원별 에너지사용량,115_11507_K1
MT_ZTITLE,106,DT_11507N_120,지역별 발전설비 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_120_14,건물부문_지역별 발전설비 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_121,업종별 발전설비 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_121_14,건물부문_업종별 발전설비 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_122,건물부문_지역별 수배전용변압기 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_123,건물부문_업종별 수배전용변압기 현황,115_11507_K1
MT_ZTITLE,106,DT_11507N_150,수송부문_업종별 에너지원별 소비실적,115_11507_SS1
MT_ZTITLE,106,DT_11507N_151,수송부문_업종별 석유제품소비량,115_11507_SS1
MT_ZTITLE,106,DT_11507N_152,수송부문_지역별 에너지원별 소비실적,115_11507_SS1
MT_ZTITLE,106,DT_11507N_153,지역별 석유제품소비량,115_11507_SS1
MT_ZTITLE,106,DT_11507N_154,수송부문_지역별 업종별 소비량,115_11507_SS1
MT_ZTITLE,106,DT_11507N_155,에너지사용량 규모별 업종별 현황,115_11507_SS1
MT_ZTITLE,106,DT_11507N_156,수송부문_업종별 에너지절약실적 및 계획,115_11507_SS1
MT_ZTITLE,106,DT_11507N_157,수송부문_요인별 업종별 절약실적 및 계획,115_11507_SS1
MT_ZTITLE,106,DT_11507N_158,수송부문_수송설비 업종별 설비별 현황,115_11507_SS1
MT_ZTITLE,106,DT_11507N_159,수송부문_수송설비 설비별 에너지사용현황,115_11507_SS1
MT_ZTITLE,318,TX_31801_A000,석유수급총괄,318_31801_001
MT_ZTITLE,318,TX_31801_A001,석유제품생산,318_31801_001
MT_ZTITLE,318,TX_31801_A007,지역별 산업별 소비,318_31801_002
MT_ZTITLE,318,TX_31801_A006,제품별 산업별 소비,318_31801_002
MT_ZTITLE,318,TX_31801_A002,제품별 소비,318_31801_002
MT_ZTITLE,318,TX_31801_A004,산업별 소비,318_31801_002
MT_ZTITLE,318,TX_31801_A003,지역별 소비,318_31801_002
MT_ZTITLE,318,TX_31801_A005,제품별 지역별 소비,318_31801_002
MT_ZTITLE,318,TX_31801_A016,국제방카링,318_31801_003
MT_ZTITLE,318,TX_31801_A015,국가별 제품별 수출,318_31801_003
MT_ZTITLE,318,TX_31801_A014,국가별 제품수출,318_31801_003
MT_ZTITLE,318,TX_31801_A013,석유제품별 수출,318_31801_003
MT_ZTITLE,318,TX_31801_A008,국가별 원유수입,318_31801_003
MT_ZTITLE,318,TX_31801_A011,국가별 제품수입,318_31801_003
MT_ZTITLE,318,TX_31801_A010,석유제품별 수입,318_31801_003
MT_ZTITLE,318,TX_31801_A009,유질별 원유수입,318_31801_003
MT_ZTITLE,318,TX_31801_A012,국가별 제품별 수입,318_31801_003
MT_ZTITLE,337,DT_337_2019_H2001,상업공공부문 업종별 에너지소비량,337_33703_001
MT_ZTITLE,337,DT_337_2019_H2001G,상업공공부문 업종별 온실가스 배출량,337_33703_001
MT_ZTITLE,337,TX_337_2009_H1001,가구원수별 에너지소비량,337_33703_001
MT_ZTITLE,337,TX_337_2009_H1013,건물 용도별 CO₂배출량,337_33703_001
MT_ZTITLE,337,TX_337_2009_H1011,건물 용도별 에너지 소비량,337_33703_001
MT_ZTITLE,337,TX_337_2009_H1012,건물 용도별 에너지원별 업체현황,337_33703_001
MT_ZTITLE,337,TX_337_2009_H1002,난방설비별 에너지소비량,337_33703_001
MT_ZTITLE,337,TX_337_2009_H1007,냉난방 공급형태 및 설비현황,337_33703_001
MT_ZTITLE,337,TX_337_2009_H1008,업종별 에너지 소비(대분류),337_33703_001
MT_ZTITLE,337,TX_337_2009_H1009,에너지원에 따른 CO₂배출량(업종별),337_33703_001
MT_ZTITLE,337,TX_337_2009_H1003,에너지원에 따른 CO₂배출량(지역별),337_33703_001
MT_ZTITLE,337,TX_337_2009_H1010,종사자 규모별 에너지원별 소비,337_33703_001
MT_ZTITLE,337,TX_337_2009_H1005,주택형태별 에너지소비량,337_33703_001
MT_ZTITLE,337,DT_337_2022_H1010,기업 규모별 업체 수,337_33703_002
MT_ZTITLE,337,DT_337_2022_H1011,기업 규모 업종별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2022_H1012,기업 규모 업종별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,DT_337_2022_H1013,기업 규모 지역별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2022_H1014,기업 규모 지역별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,DT_337_2019_H1015N,산업분류별 지역별 업체현황(조사표본),337_33703_002
MT_ZTITLE,337,TX_337_2013_H1015N,산업분류별 지역별 업체현황,337_33703_002
MT_ZTITLE,337,TX_337_2012_H1014N,업체현황별/ 행정구역별 업체현황(2010~),337_33703_002
MT_ZTITLE,337,DT_TX_337_2019_H1014L,산업분류별 종사자 규모별 사업체수,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1014L,산업분류별 종사자 규모별 사업체수,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1014,광업부문 공정별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1014G,광업부문 공정별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1012,광업부문 설비별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1012G,광업부문 설비별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1016,광업부문 업종별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1016G,광업부문 업종별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1010,광업부문 용도별 에너지소비량,337_33703_002
MT_ZTITLE,337,TX_337_2012_H1016N,광업부문 용도별 에너지 소비량(2010~2011),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1016,광업부문 용도별 에너지 소비량(2004~2007),337_33703_002
MT_ZTITLE,337,DT_337_2017_H1010G,광업부문 용도별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1008,광업부문 종사자규모별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1008G,광업부문 종사자규모별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1006,광업부문 지역별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1006G,광업부문 지역별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1015,제조업부문 공정별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1015G,제조업부문 공정별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1013,제조업부문 설비별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1013G,제조업부문 설비별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,DT_337_2019_H1017,제조업부문 업종별 에너지소비량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1017,제조업부문 업종별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2019_H1017G,제조업부문 업종별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1017G,제조업부문 업종별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1011,제조업부문 용도별 에너지소비량,337_33703_002
MT_ZTITLE,337,TX_337_2012_H1020N,제조업부문 용도별 에너지 소비량(2010~2011),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1020,제조업부문 용도별 에너지 소비량(2004~2007),337_33703_002
MT_ZTITLE,337,TX_337_2013_H1009,제조업부문 종사자규모별 에너지소비량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1011G,제조업부문 용도별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,DT_337_2017_H1009G,제조업부문 종사자규모별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1007,제조업부문 지역별 에너지소비량,337_33703_002
MT_ZTITLE,337,TX_337_2012_H1019N,제조업부문 에너지원별 소비량 현황(2010~2011),337_33703_002
MT_ZTITLE,337,DT_337_2017_H1007G,제조업부문 지역별 온실가스 배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1006C,광업부문 지역별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1008C,광업부문 종사자규모별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1010C,광업부문 용도별 CO₂배출량,337_33703_002
MT_ZTITLE,337,DT_337_2019_H1017C,제조업부문 업종별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1014C,광업부문 공정별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1012C,광업부문 설비별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1016C,광업부문 업종별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2012_H1017N,광업별 CO₂배출량 현황(2010~),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1017,광업별 CO₂배출량 현황(2004~2007),337_33703_002
MT_ZTITLE,337,TX_337_2013_H1007C,제조업부문 지역별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1009C,제조업부문 종사자규모별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1011C,제조업부문 용도별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1013C,제조업부문 설비별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1015C,제조업부문 공정별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2013_H1017C,제조업부문 업종별 CO₂배출량,337_33703_002
MT_ZTITLE,337,TX_337_2012_H1021N,업종별/에너지원별 CO₂배출량 현황(2010~),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1021,업종별/에너지원별 CO₂배출량 현황(2004~2007),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1006,지역별 에너지원별 소비구조,337_33703_002
MT_ZTITLE,337,TX_337_2012_H1015N,광업별/에너지원별 소비량 현황(2010~),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1015,광업별/에너지원별 소비량 현황(2004~2007),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1019,업종별/에너지원별 소비량 현황(2004~2007),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1014,광업별/행정구역별 업체현황(2004~2007),337_33703_002
MT_ZTITLE,337,TX_337_2009_H1018,업종별/행정구역별 업체현황(2004~2007),337_33703_002
MT_ZTITLE,337,DT_337_2019_H3001,운수업부문 업종별 에너지소비량,337_33703_003
MT_ZTITLE,337,DT_337_2019_H3001G,운수업부문 업종별 온실가스 배출량,337_33703_003
MT_ZTITLE,337,DT_337_2019_H3100,관자가용 차종별 에너지소비량,337_33703_003
MT_ZTITLE,337,DT_337_2019_H3100G,관자가용 차종별 온실가스 배출량,337_33703_003
MT_ZTITLE,337,TX_337_2009_H1022,업종별 에너지 소비량(대분류),337_33703_003
MT_ZTITLE,337,TX_337_2009_H1025_REC,연료연소에 따른 CO₂배출량(2009년이후),337_33703_003
MT_ZTITLE,337,TX_337_2009_H1025,연료연소에 따른 CO₂배출량(2009년이전),337_33703_003
MT_ZTITLE,337,TX_337_2009_H1023,연료연소에 따른 CO₂배출량(대분류),337_33703_003
MT_ZTITLE,337,TX_337_2009_H1024_REC,차종별 에너지 소비량(2009년이후),337_33703_003
MT_ZTITLE,337,TX_337_2009_H1024,차종별 에너지 소비량(2009년이전),337_33703_003
MT_ZTITLE,388,TX_38804_A024,연료원별 항목별 전력거래량,388_38804_001
MT_ZTITLE,388,DT_38804_A026,연료원별 항목별 전력거래금액,388_38804_001
MT_ZTITLE,388,DT_38804_C05,항목별 전력거래량,388_38804_001
MT_ZTITLE,388,DT_38804_C06,항목별 전력거래금액,388_38804_001
MT_ZTITLE,388,DT_38804_C21,일반/기저별 항목별 전력거래량,388_38804_001
MT_ZTITLE,388,DT_38804_C22,일반/기저별 항목별 전력거래금액,388_38804_001
MT_ZTITLE,388,DT_38804_C23,회원사별 항목별 전력거래량,388_38804_001
MT_ZTITLE,388,TX_38804_A026,회원사별 거래금액,388_38804_001
MT_ZTITLE,388,TX_38804_A027,연료원별 거래금액,388_38804_001
MT_ZTITLE,388,TX_38804_A028,일반/기저별 거래금액,388_38804_001
MT_ZTITLE,388,TX_38804_A031,회원사별 거래량,388_38804_001
MT_ZTITLE,388,TX_38804_A032,회원사별 거래금액,388_38804_001
MT_ZTITLE,388,TX_38804_A029,기타회원사별 거래량,388_38804_001
MT_ZTITLE,388,TX_38804_A030,기타회원사별 거래금액,388_38804_001
MT_ZTITLE,388,TX_38804_A020,연료원별 설비용량 대비 발전량 비율,388_38804_002
MT_ZTITLE,388,TX_38804_A017,연료원별 설비용량 대비 입찰량 비율,388_38804_002
MT_ZTITLE,388,TX_38804_A022,연료원별 입찰량 대비 발전량 비율,388_38804_002
MT_ZTITLE,388,TX_38804_A019,회원사별 설비용량 대비 발전량 비율,388_38804_002
MT_ZTITLE,388,TX_38804_A018,회원사별 설비용량 대비 입찰량 비율,388_38804_002
MT_ZTITLE,388,TX_38804_A021,회원사별 입찰량 대비 발전량 비율,388_38804_002
MT_ZTITLE,388,TX_38804_A003,연도별 전력거래량 및 전력거래금액,388_38804_003
MT_ZTITLE,388,TX_38804_A004,회원사별 전력거래량,388_38804_003
MT_ZTITLE,388,TX_38804_A005,연료원별 전력거래량,388_38804_003
MT_ZTITLE,388,TX_38804_A006,연도별 월별 전력거래량,388_38804_003
MT_ZTITLE,388,DT_38804_B03,신재생에너지 전력거래량,388_38804_003
MT_ZTITLE,388,TX_38804_A007,회원사별 전력거래금액,388_38804_003
MT_ZTITLE,388,TX_38804_A008,연료원별 전력거래금액,388_38804_003
MT_ZTITLE,388,TX_38804_A009,연도별 월별 전력거래금액,388_38804_003
MT_ZTITLE,388,DT_38804_C01,지역별 전력거래량,388_38804_003
MT_ZTITLE,388,DT_38804_C02,지역별 전력거래금액,388_38804_003
MT_ZTITLE,388,DT_38804_C07,양수동력 전력거래 내역,388_38804_003
MT_ZTITLE,388,DT_38804_C08,신재생에너지 전력거래금액,388_38804_003
MT_ZTITLE,388,TX_38804_A012,연도별 월별 평균 계통한계가격,388_38804_004
MT_ZTITLE,388,TX_38804_A016,연료원별 정산단가,388_38804_004
MT_ZTITLE,388,TX_38804_A015,회원사별 정산단가,388_38804_004
MT_ZTITLE,388,TX_38804_A010,계통한계가격 및 정산단가,388_38804_004
MT_ZTITLE,388,TX_38804_A014,연료원별 계통한계가격 결정횟수,388_38804_004
MT_ZTITLE,388,TX_38804_A013,회원사별 계통한계가격 결정횟수,388_38804_004
MT_ZTITLE,388,DT_38804_B06,일반/기저별 계통한계가격 결정횟수,388_38804_004
MT_ZTITLE,388,DT_38804_C03,지역별 정산단가,388_38804_004
MT_ZTITLE,388,DT_38804_C09,신재생에너지 정산단가,388_38804_004
MT_ZTITLE,388,DT_38804_C10,연도별 월별 평균 계통한계가격(육지),388_38804_004
MT_ZTITLE,388,DT_38804_C11,연도별 월별 평균 계통한계가격(제주),388_38804_004
MT_ZTITLE,388,DT_38804_C12,연도별 월별 정산단가,388_38804_004
MT_ZTITLE,388,DT_38804_C14,연도별 시간대별 평균 계통한계가격,388_38804_004
MT_ZTITLE,388,DT_38804_C15,연도별 요일별 평균 계통한계가격,388_38804_004
MT_ZTITLE,388,DT_38804_C16,연도별 시간대별 평균 계통한계가격(육지),388_38804_004
MT_ZTITLE,388,DT_38804_C17,연도별 시간대별 평균 계통한계가격(제주),388_38804_004
MT_ZTITLE,388,DT_38804_C18,연도별 요일별 평균 계통한계가격(육지),388_38804_004
MT_ZTITLE,388,DT_38804_C19,연도별 요일별 평균 계통한계가격(제주),388_38804_004
MT_ZTITLE,388,TX_38804_A011,기저상한가격(RMP),388_38804_004
MT_ZTITLE,388,DT_38804_C04,연도별 월별 평균 기저한계가격,388_38804_004
MT_ZTITLE,388,TX_38804_A002,연료원별 전력시장 참여 설비용량,388_38804_005
MT_ZTITLE,388,TX_38804_A000,회원 현황,388_38804_005
MT_ZTITLE,388,TX_38804_A001,회원사별 전력시장 참여 설비용량,388_38804_005
MT_ZTITLE,388,DT_38804_B01,지역별 전력시장 참여 설비용량,388_38804_005
MT_ZTITLE,388,DT_38804_B02,신재생에너지 전력시장 참여 설비용량,388_38804_005
MT_ZTITLE,388,DT_38804_C13,연도별 월별 전력시장 참여 설비용량,388_38804_005
MT_ZTITLE,127,TX_10506_A080,에너지 및 원자력산업실태조사 주요지표,112_10506_014
MT_ZTITLE,127,TX_10506_A001,에너지관련 지표 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A000,경제활동 연관지표 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A002,주요전력통계 지표 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A005,산업재해와 교통사고의 사망자 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A007,수입대체 효과 및 CO₂배출저감 효과,112_10506_014
MT_ZTITLE,127,TX_10506_A008,에너지원별 판매단가 및 CO₂배출량,112_10506_014
MT_ZTITLE,127,TX_10506_A076,발전원별 등가이산화탄소 배출량,112_10506_014
MT_ZTITLE,127,TX_10506_A077,발전원별 전력거래 정산단가,112_10506_014
MT_ZTITLE,127,TX_10506_A078,신·재생에너지 발전설비 및 발전실적,112_10506_014
MT_ZTITLE,127,TX_10506_A081,풍력발전규모별 설치 및 가동 현황,112_10506_014
MT_ZTITLE,127,TX_10506_A253,경제활동 연관지표 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A166,국내 수입핵종,112_10506_014
MT_ZTITLE,127,TX_10506_A165,국내 생산핵종,112_10506_014
MT_ZTITLE,127,TX_10506_A164,RI생산 및 수입현황,112_10506_014
MT_ZTITLE,127,TX_10506_A336,원자력산업실태조사 주요지표,112_10506_014
MT_ZTITLE,127,TX_10506_A224,RI등 이용기관의 연도별 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A337,원자력산업실태 주요지표,112_10506_014
MT_ZTITLE,127,TX_10506_A254,경제활동 연관지표 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A255,원자력발전 연관지표 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A311,RI생산 및 수입현황 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A319,방사성동위원소 등의 이용기관 연도별 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A223,방사성동위원소 등의 이용기관 현황,112_10506_014
MT_ZTITLE,127,TX_10506_A222,부문별 최종에너지소비 추이,112_10506_014
MT_ZTITLE,127,TX_10506_A018,원자력산업분야 매출액,112_10506_010
MT_ZTITLE,127,TX_10506_A013,원자력공급산업체 및 연구·공공기관의 판매처별 매출액,112_10506_010
MT_ZTITLE,127,TX_10506_A014,원자력공급산업체 및 연구·공공기관의 공기업체와 민간기업체별 매출액 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A010,원자력공급산업체의 분야별 매출액 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A009,원자력산업분야 매출액 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A011,원자력공급산업체의 원전건설·운영분야 매출액 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A012,원자력공급산업체의 원자력안전분야 매출액 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A016,원자력공급산업체의 업종별 원자력매출액 중 중소기업 비중,112_10506_010
MT_ZTITLE,127,TX_10506_A017,원자력공급산업체의 업종별 총매출액 대비 원자력매출액,112_10506_010
MT_ZTITLE,127,TX_10506_A015,원자력공급산업체의 업종별 매출액 분포,112_10506_010
MT_ZTITLE,127,TX_10506_A079,원자력공급산업체의 RI 등 이용분야 매출액 변동 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A260,원자력안전분야 매출액 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A258,원자력공급산업체의 원전건설·운영분야 매출액 변동 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A256,원자력산업 총매출액(총생산액) 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A257,원자력공급산업체의 분야별 원자력관련 매출액 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A290,원자력공급산업체의 RI 등 이용분야 매출액 변동 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A262,원자력공급산업체의 업종별 원자력 매출액 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A261,원자력공급산업체의 분야별 매출액 집중도-공기업체 대 민간업체,112_10506_010
MT_ZTITLE,127,TX_10506_A259,원자력공급산업체의 에너지이용분야 매출액 변동 추이,112_10506_010
MT_ZTITLE,127,TX_10506_A323,업종별 원자력관련 매출액 금액단위별 통계,112_10506_010
MT_ZTITLE,127,TX_10506_A227,원자력관련 매출이 있는 기업의 규모(종사자를 중심으로),112_10506_010
MT_ZTITLE,127,TX_10506_A226,분야별 국영·민간업체의 원자력관련 매출액 및 점유비(전기사업체 제외),112_10506_010
MT_ZTITLE,127,TX_10506_A225,분야별 판매처별 원자력관련 매출액(전기사업체 제외),112_10506_010
MT_ZTITLE,127,TX_10506_A036,"원자력발전사업자, 원자력공급산업체 및 연구·공공기관 투자액",112_10506_015
MT_ZTITLE,127,TX_10506_A021,원자력발전사업자 분야별 투자액,112_10506_015
MT_ZTITLE,127,TX_10506_A028,원자력공급산업체 및 연구·공공기관의 분야별 연구개발비 추이,112_10506_015
MT_ZTITLE,127,TX_10506_A029,원자력공급산업체 및 연구·공공기관의 분야별 설비투자비 추이,112_10506_015
MT_ZTITLE,127,TX_10506_A030,원자력공급산업체 및 연구·공공기관의 분야별 기술도입비 추이,112_10506_015
MT_ZTITLE,127,TX_10506_A031,원자력공급산업체 및 연구·공공기관의 교육훈련비 추이,112_10506_015
MT_ZTITLE,127,TX_10506_A035,원자력공급산업체 및 연구·공공기관의 공기업체와 민간기업체별 투자액 분류,112_10506_015
MT_ZTITLE,127,TX_10506_A033,원자력공급산업체 및 연구·공공기관의 항목별 투자액,112_10506_015
MT_ZTITLE,127,TX_10506_A027,원자력공급산업체의 분야별 투자액 추이,112_10506_015
MT_ZTITLE,127,TX_10506_A024,원자력발전사업자의 원전연료비 및 성형가공비 추이,112_10506_015
